name:ID,:LABEL
ĐỘNG KINH CỤC BỘ,DISEASESYMTOM
ỈA CHẢY,DISEASESYMTOM
ĐỎ MẶT,DISEASESYMTOM
NG HÚP,DISEASESYMTOM
THAY ĐỔI TÂM THẦN,DISEASESYMTOM
TRẦY XƯỚC,DISEASESYMTOM
HIẾM MUỘN,DISEASESYMTOM
RỐI LOẠN HÔ HẤP,DISEASESYMTOM
RỐI LOẠN TUẦN HOÀN CHÂN,DISEASESYMTOM
VIRUS CÚM,DISEASESYMTOM
CÓ THAI,DISEASESYMTOM
NHỊP TIM HƠI NHANH,DISEASESYMTOM
ĐAU RÂM RAN,DISEASESYMTOM
THOÁT VỊ CƠ HOÀNH,DISEASESYMTOM
TẾ BÀO,ORGAN
TẮC ỐNG DẪN TRỨNG,DISEASESYMTOM
BỆNH LÝ GAN,DISEASESYMTOM
ĐAU KHÔNG CỬ ĐỘNG,DISEASESYMTOM
TIM ĐẬP MẠNH,DISEASESYMTOM
DA NGỨA,DISEASESYMTOM
NHƯỢC SẮC,DISEASESYMTOM
ĐẬU THAI,DISEASESYMTOM
SỐC PHẢN,DISEASESYMTOM
VÙNG,ORGAN
NHỊP THỞ NHANH,DISEASESYMTOM
VIÊM THỪNG TINH,DISEASESYMTOM
THAY ĐỔI THỊ LỰC,DISEASESYMTOM
NGÃ,DISEASESYMTOM
TOÀN THÂN,ORGAN
VIÊM XOANG BƯỚM,DISEASESYMTOM
TÊ TAY CHÂN,DISEASESYMTOM
TÊ LIỆT,DISEASESYMTOM
NG NGỨA,DISEASESYMTOM
TẮC VÒI TRỨNG,DISEASESYMTOM
CƠ THỂ,ORGAN
HƠI NẶNG,DISEASESYMTOM
TRÀN DỊCH MÀNG,DISEASESYMTOM
KHÓ CÓ CON,DISEASESYMTOM
MẮC BỆNH VIÊM,DISEASESYMTOM
DA VÀNG,DISEASESYMTOM
SANG CHẤN,DISEASESYMTOM
TIỂU CÓ MÙI HÔI,DISEASESYMTOM
TRÓC DA,DISEASESYMTOM
VIÊM HÔ HẤP,DISEASESYMTOM
GIẢM THÍNH LỰC,DISEASESYMTOM
TIỂU RA MÁU,DISEASESYMTOM
NHỒI MÁU PHỔI,DISEASESYMTOM
TẾ BÀO GAN,ORGAN
THOÁI HÓA ĐỐT SỐNG,DISEASESYMTOM
XANH XAO,DISEASESYMTOM
GAN,ORGAN
CÓ CẢM GIÁC LẠNH,DISEASESYMTOM
MỎI MẮT,DISEASESYMTOM
NẾP NHĂN,DISEASESYMTOM
RUN BẦN BẬT,DISEASESYMTOM
TĂNG GIẢM NHỊP TIM,DISEASESYMTOM
BỆNH CƯỜM ĐÁ,DISEASESYMTOM
TRÍ NHỚ KÉM,DISEASESYMTOM
TĂNG PHẢN XẠ,DISEASESYMTOM
NỔI VẾT THÂM,DISEASESYMTOM
HỒI HỘP TRỐNG NGỰC,DISEASESYMTOM
SƯNG RỘP,DISEASESYMTOM
CĂNG TỨC NGỰC,DISEASESYMTOM
XƯƠNG KHỚP,ORGAN
LƯỜI ĂN,DISEASESYMTOM
GIẢM NHÃN ÁP,DISEASESYMTOM
HỘI CHỨNG SUY HÔ HẤP,DISEASESYMTOM
NÔN,DISEASESYMTOM
ĐA XƠ CỨNG,DISEASESYMTOM
THIỂU NIỆU,DISEASESYMTOM
HO KHÒ KHÈ,DISEASESYMTOM
KHÓ KHĂN,DISEASESYMTOM
TRIỆU CHỨNG DA NIÊM,DISEASESYMTOM
BỆNH CÚM,DISEASESYMTOM
BỊ THƯƠNG,DISEASESYMTOM
HỒNG BAN,DISEASESYMTOM
CO RÚT,DISEASESYMTOM
NHĂN NHEO,DISEASESYMTOM
BỆNH LÝ Á,DISEASESYMTOM
RONG HUYẾT,DISEASESYMTOM
KHÓ TIỂU,DISEASESYMTOM
NHIỄM TRÙNG MÁU,DISEASESYMTOM
HƠI THỞ,DISEASESYMTOM
DỊ DẠNG TĨNH MẠCH,DISEASESYMTOM
Ứ PHÂN,DISEASESYMTOM
NỔI BAN DẠNG SẨN,DISEASESYMTOM
DỊ VẬT,DISEASESYMTOM
LÂY NHIỄM,DISEASESYMTOM
PHỦ VẢY BẠC,DISEASESYMTOM
VIÊM LỢI,DISEASESYMTOM
RỐI LOẠN NHIỄM SẮC THỂ,DISEASESYMTOM
ÁP-XE,DISEASESYMTOM
MỠ HƠI,DISEASESYMTOM
LOẠN THẦN,DISEASESYMTOM
DA XANH TÁI,DISEASESYMTOM
THÂM QUẦNG,DISEASESYMTOM
PCOS,DISEASESYMTOM
TUYẾN GIÁP,ORGAN
HỘI CHỨNG KÉM HẤP THU,DISEASESYMTOM
THẤP TIM,DISEASESYMTOM
MẤT TẬP TRUNG,DISEASESYMTOM
THỞ KHÓ KHĂN,DISEASESYMTOM
"CỬ ĐỘNG CHẬM, KHÔNG VỮNG",DISEASESYMTOM
ÊM GAN,DISEASESYMTOM
DA KHÔ NÓNG,DISEASESYMTOM
SAU SÚT TRÍ TUỆ,DISEASESYMTOM
SỢ NGÃ,DISEASESYMTOM
QUẰN QUẠI,DISEASESYMTOM
GÃY MẮT,DISEASESYMTOM
ĐAU TẤY,DISEASESYMTOM
VIÊM TAI GIỮA,DISEASESYMTOM
VẾT,DISEASESYMTOM
BỆNH TRĨ,DISEASESYMTOM
BỐC HỎA,DISEASESYMTOM
MẤT ĐỊNH HƯỚNG,DISEASESYMTOM
PHỔI,ORGAN
CIDP,DISEASESYMTOM
KHÔ RÁT,DISEASESYMTOM
GÃY CHÂN,DISEASESYMTOM
NHIỄM LẠNH,DISEASESYMTOM
THỞ DỐC,DISEASESYMTOM
SUY GIẢM SỨC MẠNH,DISEASESYMTOM
RÁM NẮNG,DISEASESYMTOM
SƠ Ý,DISEASESYMTOM
ARTHRUS,DISEASESYMTOM
NỔI BỌNG NƯỚC,DISEASESYMTOM
THỊ LỰC GIẢM SÚ,DISEASESYMTOM
BỆNH U VÚ,DISEASESYMTOM
RSV,DISEASESYMTOM
TẮC MŨI,DISEASESYMTOM
VIÊM MÀNG NÃO MỦ,DISEASESYMTOM
TĂNG SẮC TỐ DA,DISEASESYMTOM
NG PHÙ,DISEASESYMTOM
DA HỖN HỢP,DISEASESYMTOM
VÙNG VAI,ORGAN
XƯƠNG HÀM,ORGAN
CẢM GIÁC THIẾU KHÔNG KHÍ,DISEASESYMTOM
VẾT TÍM,DISEASESYMTOM
ĐIỆN GIẬT,DISEASESYMTOM
CO THẮT MẠCH,DISEASESYMTOM
LIÊN SƯỜN,DISEASESYMTOM
ỒN NÔN,DISEASESYMTOM
Ứ ĐỌNG NƯỚC TIỂU,DISEASESYMTOM
CHLAMYDIA,DISEASESYMTOM
SUY BUỒNG CHỨNG,DISEASESYMTOM
PHÁT SỐT,DISEASESYMTOM
CHẢY MỦ CÓ MÙI HÔI,DISEASESYMTOM
BỆNH LÍ,DISEASESYMTOM
LIỆT MẶT BELL,DISEASESYMTOM
CẢM GIÁC,DISEASESYMTOM
NHỊP TIM,DISEASESYMTOM
LOÃNG XƯƠNG,DISEASESYMTOM
TĂNG NHẸ HUYẾT ÁP,DISEASESYMTOM
CẢM GIÁC NÓNG,DISEASESYMTOM
ĐI ĐỨNG LOẠNG CHOẠNG,DISEASESYMTOM
XUẤT TINH,DISEASESYMTOM
XUẤT TIẾT,DISEASESYMTOM
KHÓ NUỐT,DISEASESYMTOM
NỔI MẨN DA,DISEASESYMTOM
VIÊM XOANG CẤP MỦ,DISEASESYMTOM
HỘI CHỨNG SƯNG HẠCH BẸN,DISEASESYMTOM
ĐỔI MÀU,DISEASESYMTOM
MẮC BỆNH TỰ MIỄN,DISEASESYMTOM
THỞ CHẬM,DISEASESYMTOM
38 0 C,DISEASESYMTOM
ĐỔ MỒ HÔI ĐẦM ĐÌA,DISEASESYMTOM
TRIỆU CHỨNG ĐỎ,DISEASESYMTOM
CẢM GIÁC BÓ THẮT,DISEASESYMTOM
KHÔNG GIAO TIẾP,DISEASESYMTOM
KHÓ CỬ ĐỘNG,DISEASESYMTOM
BỆNH THẤP KHỚP,DISEASESYMTOM
VIÊM V.A,DISEASESYMTOM
VIRUT,DISEASESYMTOM
VẾT TRẦY XƯỚC,DISEASESYMTOM
BỊ BỎNG,DISEASESYMTOM
MẤT TÍNH ĐÀN HỒI,DISEASESYMTOM
NGỨA DA ĐẦU,DISEASESYMTOM
TỤ CẦU VÀNG,DISEASESYMTOM
CỤC BỘ,DISEASESYMTOM
RỐI LOẠN TIỂU TIỆN,DISEASESYMTOM
THIẾU OXY MÁU,DISEASESYMTOM
130,DISEASESYMTOM
TRIỆU TRỨNG,DISEASESYMTOM
THIẾU MÁU HUYẾT TÁN,DISEASESYMTOM
MẨN NGỨA TOÀN THÂN,DISEASESYMTOM
SIÊU VI SỞI,DISEASESYMTOM
SỢI THẦN KINH THỊ GIÁC,ORGAN
VIÊM RUỘT THỪA,DISEASESYMTOM
NỔI MẤN ĐỎ,DISEASESYMTOM
XUẤT HUYẾT DA,DISEASESYMTOM
NÓI LẮP,DISEASESYMTOM
VIỄN THỊ,DISEASESYMTOM
NIÊM MẠC,ORGAN
ĐỔ MỒ,DISEASESYMTOM
HẸP VAN ĐỘNG MẠCH CHỦ,DISEASESYMTOM
TĂNG,DISEASESYMTOM
GERD,DISEASESYMTOM
Ứ ĐỌNG MÁU,DISEASESYMTOM
HỘI CHỨNG BRUGADA,DISEASESYMTOM
VIRUS A,DISEASESYMTOM
HẠN CHẾ VẬN ĐỘNG CỔ,DISEASESYMTOM
CẢM,DISEASESYMTOM
VẤN ĐỀ VỀ THỊ LỰC,DISEASESYMTOM
ĐƯỜNG HÔ HẤP,ORGAN
BỊ BỆNH TỦY CỔ,DISEASESYMTOM
TIM,ORGAN
AIDS,DISEASESYMTOM
NÓI CHẬM,DISEASESYMTOM
NIÊM NHỢT NHẠT,DISEASESYMTOM
ÁP LỰC,DISEASESYMTOM
LIỆT TỨ CHI,DISEASESYMTOM
TUYẾN,ORGAN
TRÀO NGƯỢC AXIT,DISEASESYMTOM
XƯƠNG,ORGAN
BỆNH ĐỤC THỦY TINH THỂ,DISEASESYMTOM
KHÔNG NHÌN THẤY,DISEASESYMTOM
THƯƠNG HÀN,DISEASESYMTOM
TĂNG ÁP LỰC NỘI S,DISEASESYMTOM
THỰC QUẢN,ORGAN
DA NHẠY CẢM,DISEASESYMTOM
TAI NẠN LAO ĐỘNG,DISEASESYMTOM
TRIỆU CHỨNG HÔI,DISEASESYMTOM
THƯƠNG TÍCH,DISEASESYMTOM
ĐAU ĐỚN,DISEASESYMTOM
NGOẠI BIÊN CHI,ORGAN
DA NỔI MẨN,DISEASESYMTOM
"38, 5 ĐỘ C",DISEASESYMTOM
140/90MMHG,DISEASESYMTOM
UNG THƯ TÚI MẬT,DISEASESYMTOM
THIẾU DỊCH,DISEASESYMTOM
DÂY THẦN KINH,ORGAN
THAY ĐỔI ĐIỆN TÂM ĐỒ,DISEASESYMTOM
MỔ ĐỤC THỦY TINH THỂ,DISEASESYMTOM
CỘT SỐNG,ORGAN
DA XANH,DISEASESYMTOM
ĐƯỜNG TIẾT NIỆU,ORGAN
PHÁT BAN ĐỎ,DISEASESYMTOM
BIẾN CHỨNG MẠCH,DISEASESYMTOM
"TAY, CHÂN",ORGAN
TĂNG BẠCH CẦU,DISEASESYMTOM
THẦN KINH,ORGAN
BỦN RỦN TAY,DISEASESYMTOM
THẬN,ORGAN
DẠ DÀY,ORGAN
MẤT CÂN BẰNG,DISEASESYMTOM
MẮT,ORGAN
E.COLI,DISEASESYMTOM
GIẢM VẬN ĐỘNG,DISEASESYMTOM
BỆNH VẨY NẾN MẢNG BÁM,DISEASESYMTOM
ĐỜ ĐẪN,DISEASESYMTOM
SỢ HÃI,DISEASESYMTOM
NÓNG LẠNH NGƯỜI,DISEASESYMTOM
SIÊU VI A,DISEASESYMTOM
HỘI CHỨNG TẮC NGHẼN,DISEASESYMTOM
NÃO TỦY,ORGAN
TIỂU NGẮT QUÃNG,DISEASESYMTOM
THIẾU NGỦ,DISEASESYMTOM
TIM HƠI NHANH,DISEASESYMTOM
DA NHỢT NHẠT,DISEASESYMTOM
HUYẾT KHỐI TĨNH MẠCH SÂU,DISEASESYMTOM
RĂNG,ORGAN
NG MÀNG NHĨ,DISEASESYMTOM
ĐƯỜNG RUỘT,ORGAN
KHÔNG NHÌN RÕ,DISEASESYMTOM
AMH,DISEASESYMTOM
SƯNG HẠCH BẸN,DISEASESYMTOM
39 ĐỘ C,DISEASESYMTOM
BỆNH TỔ ĐỈA,DISEASESYMTOM
HBSAG,DISEASESYMTOM
ĐAU KHÔNG,DISEASESYMTOM
CKD,DISEASESYMTOM
RỐI LOẠN DÁNG ĐI,DISEASESYMTOM
SANG THƯƠNG,DISEASESYMTOM
BONG,DISEASESYMTOM
RUNG TÂM NHĨ,DISEASESYMTOM
MỤN TRỨNG CÁ,DISEASESYMTOM
DÂY THẦN KINH THÍNH GIÁC,ORGAN
VẾT CHÀM,DISEASESYMTOM
ĐƯỜNG MẬT,ORGAN
NHIỄ,DISEASESYMTOM
VÙNG CHẬU,ORGAN
OXY,DISEASESYMTOM
TÊ YẾU,DISEASESYMTOM
HERPES SIMPLEX,DISEASESYMTOM
THIỂU TINH,DISEASESYMTOM
DA ĐẦU,ORGAN
XƯƠNG SƯỜN,ORGAN
MÙI HÔI,DISEASESYMTOM
CÚM A,DISEASESYMTOM
HẸP BAO QUY ĐẦU,DISEASESYMTOM
VẾT CẮN,DISEASESYMTOM
ỐI LOẠN ĐẠI TIỆN,DISEASESYMTOM
ĐAU NGỰC R,DISEASESYMTOM
TẮC NGHẼN LỖ CHÂN LÔNG,DISEASESYMTOM
CỨNG CƠ,DISEASESYMTOM
VAN,ORGAN
TEO DA,DISEASESYMTOM
"38,1OC",DISEASESYMTOM
RỐI LOẠN GIỌNG NÓI,DISEASESYMTOM
PHÁT BAN DA,DISEASESYMTOM
HỆ MIỄN DỊCH,ORGAN
ĐƯỜNG THỞ,ORGAN
TRÀN DỊCH PHỔI,DISEASESYMTOM
ĐA HẠT 2 THÙY,DISEASESYMTOM
VIÊM MỦ,DISEASESYMTOM
BỆNH TẮC NGHẼN HÔ HẤP,DISEASESYMTOM
BỆNH VIÊM MŨI,DISEASESYMTOM
LOẠNG,DISEASESYMTOM
THANH QUẢN,ORGAN
TÊ BUỐT,DISEASESYMTOM
NGÓN TAY,ORGAN
MŨI,ORGAN
BỆNH COOLEY,DISEASESYMTOM
TẮC NGHẼN ĐƯỜNG THỞ,DISEASESYMTOM
LÕM,DISEASESYMTOM
TIÊU XƯƠNG,DISEASESYMTOM
MÔI,ORGAN
UNG THƯ THẬN,DISEASESYMTOM
NGỰC,ORGAN
MẠCH MÁU,ORGAN
TÓC,ORGAN
KHÓ,DISEASESYMTOM
NGƯNG THỞ,DISEASESYMTOM
TÊ BU,DISEASESYMTOM
TỨ CHI,ORGAN
VA ĐẬP,DISEASESYMTOM
MỘNG DU,DISEASESYMTOM
NHỊP TIM TĂNG NHANH,DISEASESYMTOM
DỊ DẠNG MẠCH MÁU,DISEASESYMTOM
SALMONELLA,DISEASESYMTOM
RUN TAY CHÂN,DISEASESYMTOM
BỆNH VIÊM MÀNG NÃO,DISEASESYMTOM
SA VAN HAI LÁ,DISEASESYMTOM
MÍ MẮT,ORGAN
VÙNG DA,ORGAN
NGÓN CHÂN,ORGAN
HỌNG,ORGAN
NGOẠI BIÊN,ORGAN
VÔ TINH,DISEASESYMTOM
RỐI LOẠN CƠ TRÒN,DISEASESYMTOM
GIÁC MẠC,ORGAN
TIỂU LẮT NHẮT,DISEASESYMTOM
NỔI MẨN MÍ MẮT,DISEASESYMTOM
MẢNG XƠ VỮA,DISEASESYMTOM
SUY TUYẾN THƯỢNG,DISEASESYMTOM
TUYẾN YÊN,ORGAN
HỆ HÔ HẤP,ORGAN
BIẾN THỂ NANG,DISEASESYMTOM
VÙNG KÍN,ORGAN
TẾ BÀO NÃO,ORGAN
VÙNG DA ĐẦU,ORGAN
HỘI CHỨNG VÀNH CẤP,DISEASESYMTOM
SUY GIẢM NHẬN THỨC,DISEASESYMTOM
NGỨA N,DISEASESYMTOM
TRÓC VẨY,DISEASESYMTOM
LẠC NỘI MẠC,DISEASESYMTOM
CƠ KHỚP,ORGAN
SUY THẬN MẠN,DISEASESYMTOM
PHẾ QUẢN,ORGAN
HƠI CHOÁNG,DISEASESYMTOM
HỒNG CẦU,ORGAN
TIỂU ÍT,DISEASESYMTOM
TẦM NHÌN ĐÔI,DISEASESYMTOM
MẬT,ORGAN
NGOÀI MÀNG,DISEASESYMTOM
BIẾN DẠNG,DISEASESYMTOM
NIÊM MẠC RUỘT,ORGAN
CÁNH TAY,ORGAN
KHÔ MẮC,DISEASESYMTOM
TÁ TRÀNG,ORGAN
CYTOMEGALO,DISEASESYMTOM
UNG THƯ BIỂU MÔ,DISEASESYMTOM
HỆ THỐNG THẦN KINH,ORGAN
BỆNH LÝ THOÁI HÓA,DISEASESYMTOM
TIM ĐẬP CHẬM,DISEASESYMTOM
BỆNH VIÊM DA DỊ ỨNG,DISEASESYMTOM
TUYẾN VÚ,ORGAN
TIM ĐẬP NHANH TRONG L,DISEASESYMTOM
CƠ BẮP,ORGAN
BIỂU BÌ,ORGAN
TRÁI LIỆT,DISEASESYMTOM
SINH ĐỜM,DISEASESYMTOM
CHÂN RĂNG,ORGAN
DỊ HỢP,DISEASESYMTOM
DÂY CHẰNG,ORGAN
MÁU ĐÔNG,DISEASESYMTOM
ĐỘNG MẠCH,ORGAN
ĐƯỜNG NIỆU,ORGAN
LAO TIỀM ẨN,DISEASESYMTOM
ĐƯỜNG TIỂU,ORGAN
XUẤT HUYẾT DƯỚI NHỆN,DISEASESYMTOM
BỤNG,DISEASESYMTOM
BỆNH MẠCH VÀNH,DISEASESYMTOM
BÚ KÉM,DISEASESYMTOM
VẾT MUỖI ĐỐT,DISEASESYMTOM
Ứ MỦ,DISEASESYMTOM
NHIỆT,DISEASESYMTOM
CƠ XƯƠNG KHỚP,ORGAN
AMIDAN MỦ,DISEASESYMTOM
ÂM ĐẠO,ORGAN
HANG VỊ,ORGAN
THẮT LƯNG,ORGAN
ĐẺ NON,DISEASESYMTOM
VÁN,DISEASESYMTOM
THƯỢNG THẬN,ORGAN
DẠNG NHÚ,DISEASESYMTOM
KHÓ VẬN ĐỘNG,DISEASESYMTOM
CÁC CHI,ORGAN
HÀM,ORGAN
CHÂN TAY,ORGAN
SỤP MI,DISEASESYMTOM
PHÙ NI,DISEASESYMTOM
NIỆU ĐẠO,ORGAN
BỆNH PHỤ KHOA,DISEASESYMTOM
TIM MẠCH,ORGAN
MẶT MÀY,ORGAN
VIÊM MÀNG SỤN VÀNH,DISEASESYMTOM
PHỎNG,DISEASESYMTOM
CỨNG GÁY,DISEASESYMTOM
NỔI CỤC U,DISEASESYMTOM
VỎ NÃO,ORGAN
KHỚP GỐI,ORGAN
TRÀO NGƯỢC DẠ DÀY THỰC QUẢN,DISEASESYMTOM
CẦU,DISEASESYMTOM
ĐƯỜNG TRUYỀN THỊ GIÁC,ORGAN
2 CHI,ORGAN
"NÓNG, BỎNG",DISEASESYMTOM
KHÔNG TẬP TRUNG,DISEASESYMTOM
MẶT,DISEASESYMTOM
QUINCKE,DISEASESYMTOM
MÀNG,ORGAN
HAY NÔN,DISEASESYMTOM
MẤT VẬN ĐỘNG,DISEASESYMTOM
"39,5°C",DISEASESYMTOM
VIRUS TRONG MÁU,DISEASESYMTOM
MẠCH,ORGAN
GÁY,ORGAN
LÂY LAN,DISEASESYMTOM
VẾT SẸO,DISEASESYMTOM
YẾU NỬA NGƯỜI,DISEASESYMTOM
THIỂU NĂNG,DISEASESYMTOM
VÙNG BỤNG DƯỚI,ORGAN
CHÂN PHẢI,ORGAN
MẤT CẢM GIÁC NÔNG,DISEASESYMTOM
SỢ BỊ NGÃ,DISEASESYMTOM
LIỆT DƯƠNG,DISEASESYMTOM
CỔ TỬ CUNG,ORGAN
KẾT MẠC,ORGAN
XOANG,ORGAN
NIỆU QUẢN,ORGAN
VAI,ORGAN
BỆNH SÁN MÁNG,DISEASESYMTOM
ÍT KHÓC,DISEASESYMTOM
VIÊM PHỤ KHOA,DISEASESYMTOM
BÀN TAY,ORGAN
KÊU,DISEASESYMTOM
VIÊM P,DISEASESYMTOM
ĐI NGOÀI,DISEASESYMTOM
SỢ ÁNH SÁNG,DISEASESYMTOM
BÀNG QUANG,ORGAN
VÔ TINH KHÔNG BẾ TẮC,DISEASESYMTOM
ĐA NANG BUỒN,DISEASESYMTOM
TÚI PHÌNH MẠCH MÁU NÃO,DISEASESYMTOM
VÀNG,DISEASESYMTOM
PHỔ,ORGAN
VIÊM PHẾ,DISEASESYMTOM
NIỆU,ORGAN
HỆ TIÊU HÓA,ORGAN
ĐAU MẮT,DISEASESYMTOM
VIÊM NẤM,DISEASESYMTOM
SỐT CỎ KHÔ,DISEASESYMTOM
DA DẦU,DISEASESYMTOM
HPV 16,DISEASESYMTOM
BỘ PHẬN,ORGAN
BẢ VAI,ORGAN
QUẶM BẨM SINH,DISEASESYMTOM
HAI CHI,ORGAN
NGỨ,DISEASESYMTOM
TRUNG THẤT,ORGAN
BỆNH LẬU,DISEASESYMTOM
DA MẶT,ORGAN
Ĩ THẤT,ORGAN
TRỰC TRÀNG,ORGAN
ĐẦU CHI,ORGAN
KẼ TAY,ORGAN
TRUNG KHU DƯỚI,ORGAN
CHÂN,ORGAN
XAO,DISEASESYMTOM
MÔ MỀM,ORGAN
VIÊM DA THẦN KINH,DISEASESYMTOM
XUẤT HUYẾT DƯỚI,DISEASESYMTOM
BIẾN DẠNG CỘT SỐNG,DISEASESYMTOM
HỘI CHỨNG MỎM TRÂM,DISEASESYMTOM
TĂNG TRƯƠNG LỰC,DISEASESYMTOM
VIÊM TẤY,DISEASESYMTOM
ỐI LOẠN MẠCH,DISEASESYMTOM
ĐẠI TRÀNG,ORGAN
GIÁP,ORGAN
NỘI TẠNG,ORGAN
ĐAU THẮT NGỰC KHÔNG ỔN ĐỊNH,DISEASESYMTOM
TRUNG TÂM,ORGAN
TIỂU,ORGAN
TÀN PHẾ,DISEASESYMTOM
BỊ MÙ,DISEASESYMTOM
NỔI MẨN SƯNG MÔI,DISEASESYMTOM
NHI,DISEASESYMTOM
BỆNH CÚM A,DISEASESYMTOM
TỔN THƯƠNG DA KHÔ,DISEASESYMTOM
NHU MÔ PHỔI,ORGAN
HẸP MẠCH VÀNH 98,DISEASESYMTOM
TRÀN KHÍ,DISEASESYMTOM
HƠI THỞ CÓ MÙI HÔI,DISEASESYMTOM
ĐAU BỤNG KINH,DISEASESYMTOM
TIỂU CẦU,ORGAN
MIỆNG,ORGAN
VÙNG BỤNG,ORGAN
SẸO,DISEASESYMTOM
RỐI LOẠN HUYẾT HỌC,DISEASESYMTOM
DA BÌU,ORGAN
VIÊM SẦN,DISEASESYMTOM
VÕNG MẠC,ORGAN
DƯƠNG VẬT,ORGAN
BỀ MẶT DA,ORGAN
GLÔCÔM,DISEASESYMTOM
TĨNH MẠCH,ORGAN
SẨY THAI,DISEASESYMTOM
BỆNH CƯỜM NƯỚC,DISEASESYMTOM
BỜ MI,ORGAN
BAO QUY ĐẦU,ORGAN
VIÊM HẠCH,DISEASESYMTOM
GEN,ORGAN
THỞ NẶNG NỀ,DISEASESYMTOM
TAY PHẢI,ORGAN
MẢNG ĐỎ,DISEASESYMTOM
MẠNG,ORGAN
SỎI,DISEASESYMTOM
LƯỠI,ORGAN
TĂNG ĐỘNG,DISEASESYMTOM
TĂNG SINH TỦY,DISEASESYMTOM
TAY TRÁI,ORGAN
PHẾ CẦU,ORGAN
GIẢM TRƯƠNG LỰC,DISEASESYMTOM
LƯNG,ORGAN
BỆNH TIM,DISEASESYMTOM
TÂM THẤT,ORGAN
NGUYÊN BÀO,ORGAN
TĨNH MẠCH CHÂN,ORGAN
THẦN KINH THỊ GIÁC,ORGAN
HÀM MẶT,ORGAN
BÀN CHÂN,ORGAN
XƯƠNG CHẬU,ORGAN
LIỆT,DISEASESYMTOM
LÂY TRUYỀN,DISEASESYMTOM
NG TÓC,DISEASESYMTOM
HỘI CHỨNG CHẢY DỊCH,DISEASESYMTOM
KIM CHÂM,DISEASESYMTOM
ĐAU NH,DISEASESYMTOM
THÁI DƯƠNG,ORGAN
DA HƠI XANH,DISEASESYMTOM
ĐẦU,ORGAN
MAO MẠCH,ORGAN
SUY TUẦN HOÀN,DISEASESYMTOM
MÙ LÒA,DISEASESYMTOM
NỘI TIẾT TỐ,ORGAN
CHÂN RỐN,ORGAN
ĐÁY MẮT,ORGAN
COV,DISEASESYMTOM
BỆNH NẶNG LÊN,DISEASESYMTOM
SUY NGHĨ,DISEASESYMTOM
BẠCH CẦU,ORGAN
NGẠT,DISEASESYMTOM
VÙNG MẶT,ORGAN
LIỆT DÂY THẦN KINH QUẶT,DISEASESYMTOM
VIRÚT SỞI,DISEASESYMTOM
THƯỢNG VỊ,ORGAN
MẤT PHẢN XẠ,DISEASESYMTOM
HỘI CHỨNG TRUYỀN MÁU,DISEASESYMTOM
SINH DỤC,ORGAN
NGỨA NỔI M,DISEASESYMTOM
VIÊM VÕNG,DISEASESYMTOM
TINH HOÀN,ORGAN
BỎNG,DISEASESYMTOM
NG VÚ,ORGAN
BỆNH MỀ ĐAY,DISEASESYMTOM
BẸN,ORGAN
CUỒNG NHĨ,DISEASESYMTOM
RUNG B,DISEASESYMTOM
MẤT GIỌNG,DISEASESYMTOM
TRÊN 38,DISEASESYMTOM
HAY THỞ KHÒ KHÈ,DISEASESYMTOM
NẤM MÓNG,DISEASESYMTOM
CỔ HỌNG,ORGAN
TRUYỀN NHIỄM,DISEASESYMTOM
BÍ ĐÁI,DISEASESYMTOM
NG MẠC,ORGAN
THAI CHẾT LƯU,DISEASESYMTOM
TIM NHANH,DISEASESYMTOM
CO THẮT CƠ NGỰC,DISEASESYMTOM
TAI,ORGAN
HÔNG,ORGAN
HÀM DƯỚI,ORGAN
HỘI CHỨNG VIÊM ĐA HỆ THỐNG,DISEASESYMTOM
TỬ CUNG,ORGAN
VÁCH NGĂN,ORGAN
NỘI MẠC,ORGAN
LOẠN KHỚP HÀM,DISEASESYMTOM
HẬU MÔN,ORGAN
MẶT MŨI,ORGAN
XƯƠNG ỨC,ORGAN
135,DISEASESYMTOM
LỖ TAI,ORGAN
MẢNG DA NGỨA,DISEASESYMTOM
BỆNH HÔI,DISEASESYMTOM
LIỆT DÂY THẦN KINH VII,DISEASESYMTOM
LÒNG BÀN TAY,ORGAN
"VÙNG TAY, CHÂN",ORGAN
RỐI LOẠN CHUYỂN HÓA,DISEASESYMTOM
KHỚP TAY,ORGAN
TỦY XƯƠNG,ORGAN
TRÊN 38 ĐỘ,DISEASESYMTOM
TỤ MÁU BÌU,DISEASESYMTOM
MU BÀN CHÂN,ORGAN
TINH TRÙNG,ORGAN
XƯƠNG Ổ,ORGAN
KHÓ GHI NHỚ,DISEASESYMTOM
ĐA HẠT,DISEASESYMTOM
TĂNG ĐƯỜNG HUYẾT,DISEASESYMTOM
TIỂU GẤP,DISEASESYMTOM
NGHẼN MẠCH MÁU,DISEASESYMTOM
MẮC BỆNH VIÊM GAN,DISEASESYMTOM
RĂNG KHÔN,ORGAN
TÁI NHIỄM,DISEASESYMTOM
SUY BUỒNG,DISEASESYMTOM
TẾ BÀO GỐC,ORGAN
CHẢY XỆ CƠ,DISEASESYMTOM
THỨC QUẢN,ORGAN
ĐẠI TRỰC TRÀNG,ORGAN
NGỰC PHẢI,ORGAN
CẲNG CHÂN,ORGAN
HÁNG,ORGAN
VAN TIM,ORGAN
DA XANH TÍM,DISEASESYMTOM
ĐƯỜNG TIÊU HÓA,ORGAN
